uid,gmm_component,gmm_label,max_responsibility
9064615429113494858,1,P7,0.9341236270534409
16517457158651790045,0,P6,0.926598443011585
8821296820301951262,0,P6,0.9202836246110957
10725098178902493772,0,P6,0.9139080731137113
7684344310856282495,1,P7,0.9884793162860777
13939262408411652877,0,P6,0.9486447357614598
11329223118011921215,0,P6,0.9490934184674743
5646386274307951522,2,P8,0.9987910255645023
10852997615427934038,0,P6,0.9303091614311332
14631080551880579761,0,P6,0.9354163319625212
5928315483895730457,0,P6,0.9297502866863643
1817995569945679049,0,P6,0.9211082912482661
3045884571420406639,0,P6,0.9103949115140112
8455039339838284839,0,P6,0.9374586823813637
10192813635353462930,0,P6,0.903883197117322
8522307585497218427,1,P7,0.987268899401666
8842249489096767836,1,P7,0.9377310843963373
7008876718709803038,0,P6,0.9149714940613892
3546501764336386260,0,P6,0.9045575484683016
12326654813990848753,0,P6,0.9185556834309211
7305446505578081096,0,P6,0.9457548732291166
9501367823575370765,0,P6,0.9320437679705236
2941148912399503833,1,P7,0.924752640897155
